ID;CATEGORY;SUB CATEGORY;PRODUCT NAME;PRICE;STOCK;IMAGE URL
135;Dairy & Bakery;Paneer & Tofu;Moowing Fresh Malai Paneer 200 g (Pack);63;46;https://www.jiomart.com/images/product/150x150/590157044/moowing-fresh-malai-paneer-200-g-pack-0-20210409.jpg
136;Dairy & Bakery;Paneer & Tofu;Prabhat Malai Paneer 400 g (Pouch);111;48;https://www.jiomart.com/images/product/150x150/590032776/prabhat-malai-paneer-400-g-pouch-0-20210118.jpg
137;Dairy & Bakery;Paneer & Tofu;iD Natural Paneer 200 g (Pouch);80;49;https://www.jiomart.com/images/product/150x150/590032768/id-natural-paneer-200-g-pouch-0-20210311.jpg
138;Dairy & Bakery;Paneer & Tofu;Gowardhan Fresh Paneer 200 g (Pouch);79;31;https://www.jiomart.com/images/product/150x150/490863551/gowardhan-fresh-paneer-200-g-pouch-0-20210324.jpg
139;Staples;Atta, Flour & Sooji;Maida 1 kg;35;30;https://www.jiomart.com/images/product/150x150/491349662/maida-1-kg-0-20210521.jpg
140;Staples;Atta, Flour & Sooji;Aashirvaad Whole Wheat Atta 10 kg;379;47;https://www.jiomart.com/images/product/150x150/490000041/aashirvaad-whole-wheat-atta-10-kg-0-20210604.jpg
141;Staples;Atta, Flour & Sooji;Aashirvaad Whole Wheat Atta 5 kg;210;41;https://www.jiomart.com/images/product/150x150/490000038/aashirvaad-whole-wheat-atta-5-kg-0-20210604.jpg
142;Staples;Atta, Flour & Sooji;Chakki Atta 10 kg;279;47;https://www.jiomart.com/images/product/150x150/491349660/chakki-atta-10-kg-0-20210301.jpg
143;Staples;Atta, Flour & Sooji;Chakki Atta 5 kg;175;38;https://www.jiomart.com/images/product/150x150/491349659/chakki-atta-5-kg-0-20210301.jpg
144;Staples;Atta, Flour & Sooji;Good Life MP Wheat Chakki Atta 5 kg;189;35;https://www.jiomart.com/images/product/150x150/491458272/good-life-mp-wheat-chakki-atta-5-kg-0-20201117.jpg
145;Staples;Atta, Flour & Sooji;Good Life MP Wheat Chakki Atta 10 kg;325;32;https://www.jiomart.com/images/product/150x150/491458273/good-life-mp-wheat-chakki-atta-10-kg-0-20201117.jpg
146;Staples;Atta, Flour & Sooji;Nature Fresh Sampoorna Chakki Whole Wheat Atta 10 kg;345;46;https://www.jiomart.com/images/product/150x150/491082049/nature-fresh-sampoorna-chakki-whole-wheat-atta-10-kg-0-20201207.jpg
147;Staples;Atta, Flour & Sooji;Maida 500 g;17,5;35;https://www.jiomart.com/images/product/150x150/491349661/maida-500-g-0-20210521.jpg
148;Staples;Atta, Flour & Sooji;Besan 1 kg;74;33;https://www.jiomart.com/images/product/150x150/491349649/besan-1-kg-0-20210521.jpg
149;Staples;Atta, Flour & Sooji;Besan 500 g;37;27;https://www.jiomart.com/images/product/150x150/491349648/besan-500-g-0-20210521.jpg
150;Staples;Atta, Flour & Sooji;Rawa 1 kg;38;44;https://www.jiomart.com/images/product/150x150/491349663/rawa-1-kg-0-20210521.jpg
151;Staples;Atta, Flour & Sooji;Rawa 500 g;20;40;https://www.jiomart.com/images/product/150x150/491349664/rawa-500-g-0-20210521.jpg
152;Staples;Atta, Flour & Sooji;Good Life MP Wheat Chakki Atta 1 kg;39;48;https://www.jiomart.com/images/product/150x150/491458271/good-life-mp-wheat-chakki-atta-1-kg-0-20201117.jpg
153;Staples;Atta, Flour & Sooji;Uttam Superfine Maida 500 g;25;49;https://www.jiomart.com/images/product/150x150/490022110/uttam-superfine-maida-500-g-0-20210302.jpg
154;Staples;Atta, Flour & Sooji;Uttam Suji 500 g;25;33;https://www.jiomart.com/images/product/150x150/490022112/uttam-rawa-500-g-0-20210302.jpg
155;Staples;Atta, Flour & Sooji;Good Life MP Sharbatti Atta 1 kg;45;29;https://www.jiomart.com/images/product/150x150/491551198/good-life-mp-sharbatti-atta-1-kg-0-20210121.jpg
156;Staples;Atta, Flour & Sooji;Brahmins Fried Rawa 1 kg;115,32;44;https://www.jiomart.com/images/product/150x150/490329835/brahmins-fried-rawa-1-kg-0-20210302.jpg
157;Staples;Atta, Flour & Sooji;Brahmins Puttu Podi / Rice Flour 1 kg;106,95;46;https://www.jiomart.com/images/product/150x150/490329837/brahmins-puttu-podi-rice-flour-1-kg-0-20210302.jpg
158;Staples;Atta, Flour & Sooji;Broken Wheat / Daliya 500 g;25;41;https://www.jiomart.com/images/product/150x150/491349665/broken-wheat-daliya-500-g-0-20210316.jpg
159;Staples;Atta, Flour & Sooji;Broken Wheat / Daliya 1 kg;50;33;https://www.jiomart.com/images/product/150x150/491349666/broken-wheat-daliya-1-kg-0-20210316.jpg
160;Staples;Atta, Flour & Sooji;24 Mantra Organic Besan 500 g;79,05;29;https://www.jiomart.com/images/product/150x150/490922072/24-mantra-organic-besan-500-g-0-20200901.jpg
161;Staples;Atta, Flour & Sooji;Patanjali Traditional Chakki Whole Wheat With Bran Atta 10 kg;325,5;34;https://www.jiomart.com/images/product/150x150/491210600/patanjali-traditional-chakki-whole-wheat-with-bran-atta-10-kg-0-20210305.jpg
162;Staples;Atta, Flour & Sooji;Uttam Rawa / Sooji 1 kg;49;30;https://www.jiomart.com/images/product/150x150/490022111/uttam-rawa-1-kg-0-20210226.jpg
163;Staples;Atta, Flour & Sooji;Nature Fresh Sampoorna Chakki Whole Wheat Atta 5 kg;179;41;https://www.jiomart.com/images/product/150x150/491082048/nature-fresh-sampoorna-chakki-whole-wheat-atta-5-kg-0-20201207.jpg
164;Staples;Atta, Flour & Sooji;Uttam Superfine Maida 1 kg;49;50;https://www.jiomart.com/images/product/150x150/490022109/uttam-superfine-maida-1-kg-0-20210301.jpg
165;Staples;Atta, Flour & Sooji;24 Mantra Organic Premium Whole Wheat Atta 1 kg;55,8;49;https://www.jiomart.com/images/product/150x150/490922077/24-mantra-organic-premium-whole-wheat-atta-1-kg-0-20200814.jpg
166;Staples;Atta, Flour & Sooji;24 Mantra Organic Wheat Daliya 500 g;41,85;49;https://www.jiomart.com/images/product/150x150/490922076/24-mantra-organic-wheat-daliya-500-g-0-20200904.jpg
167;Staples;Atta, Flour & Sooji;Madam Rawa 500 g;34,41;50;https://www.jiomart.com/images/product/150x150/490100440/madam-roasted-rawa-500-g-0-20201013.jpg
168;Staples;Atta, Flour & Sooji;Aashirvaad Sugar Release Control Atta 1 kg;59,52;38;https://www.jiomart.com/images/product/150x150/491278940/aashirvaad-sugar-release-control-atta-1-kg-0-20210308.jpg
169;Staples;Atta, Flour & Sooji;24 Mantra Rice Atta / Flour 500 g;46,5;27;https://www.jiomart.com/images/product/150x150/491165122/24-mantra-rice-atta-flour-500-g-0-20200901.jpg
170;Staples;Atta, Flour & Sooji;24 Mantra Organic 7 Grain Atta 1 kg;88,35;35;https://www.jiomart.com/images/product/150x150/491337361/24-mantra-organic-7-grain-atta-1-kg-0-20200818.jpg
171;Staples;Atta, Flour & Sooji;24 Mantra Organic Jowar Flour 500 g;65,1;33;https://www.jiomart.com/images/product/150x150/491165119/24-mantra-organic-jowar-flour-500-g-0-20200805.jpg
172;Staples;Atta, Flour & Sooji;Madam Besan 500 g;55;40;https://www.jiomart.com/images/product/150x150/490100438/madam-besan-500-g-0-20200918.jpg
173;Staples;Atta, Flour & Sooji;Uttam Rawa 500 g;25;29;https://www.jiomart.com/images/product/150x150/490626659/uttam-rawa-500-g-0-20210303.jpg
174;Staples;Atta, Flour & Sooji;24 Mantra Organic Bajra Millet Flour 500 g;51,15;40;https://www.jiomart.com/images/product/150x150/491165118/24-mantra-organic-bajra-millet-flour-500-g-0-20200805.jpg
175;Staples;Atta, Flour & Sooji;Gaay Chhap Maraiyo / Varai 500 g;72,54;41;https://www.jiomart.com/images/product/150x150/490130928/gaay-chhap-maraiyo-varai-500-g-0-20210226.jpg
176;Staples;Atta, Flour & Sooji;24 Mantra Organic Idli Rawa 500 g;51,15;26;https://www.jiomart.com/images/product/150x150/491321805/24-mantra-organic-idli-rawa-500-g-0-20200901.jpg
177;Staples;Atta, Flour & Sooji;24 Mantra Organic Sattu Atta 500 g;88,35;27;https://www.jiomart.com/images/product/150x150/590033686/24-mantra-organic-sattu-atta-500-g-0-20210303.jpg
178;Staples;Atta, Flour & Sooji;Brahmins Fried Rawa 500 g;59,52;45;https://www.jiomart.com/images/product/150x150/490329836/brahmins-fried-rawa-500-g-0-20210406.jpg
179;Staples;Atta, Flour & Sooji;Brahmins Fried Rawa 500 g;59,52;35;https://www.jiomart.com/images/product/150x150/490329836/brahmins-fried-rawa-500-g-0-20210406.jpg
180;Staples;Atta, Flour & Sooji;Uttam Wheat's Daliya 500 g;28;50;https://www.jiomart.com/images/product/150x150/490130932/uttam-daliya-bold-500-g-0-20201022.jpg
181;Staples;Atta, Flour & Sooji;Good Life Idli Rawa 500 g;23,25;38;https://www.jiomart.com/images/product/150x150/491208737/good-life-idli-rawa-500-g-0-20210301.jpg
182;Staples;Atta, Flour & Sooji;Brahmins Puttu Podi / Rice Flour 500 g;54,87;49;https://www.jiomart.com/images/product/150x150/490329838/brahmins-puttu-podi-rice-flour-500-g-0-20210416.jpg
183;Staples;Atta, Flour & Sooji;Madam Maida 500 g;31,62;43;https://www.jiomart.com/images/product/150x150/490100437/madam-maida-500-g-0-20201024.jpg
184;Staples;Atta, Flour & Sooji;Uttam Premium Superfine Besan 1 kg;102;41;https://www.jiomart.com/images/product/150x150/491099528/uttam-superfine-besan-1-kg-0-20200910.jpg
185;Staples;Atta, Flour & Sooji;Brahmins Appam / Idiyappam Podi 1 kg;109,74;39;https://www.jiomart.com/images/product/150x150/491316750/brahmins-appam-idiyappam-podi-1-kg-0-20210416.jpg
186;Staples;Atta, Flour & Sooji;Madam Rice Atta / Flour 500 g;32,55;26;https://www.jiomart.com/images/product/150x150/490100441/madam-rice-atta-flour-500-g-0-20200921.jpg
187;Staples;Atta, Flour & Sooji;Brahmins Rice Powder / Rice Flour 1 kg;109,74;46;https://www.jiomart.com/images/product/150x150/490329839/brahmins-rice-powder-rice-flour-1-kg-0-20210318.jpg
188;Staples;Atta, Flour & Sooji;Uttam Premium Superfine Besan 500 g;52;50;https://www.jiomart.com/images/product/150x150/491264709/uttam-premium-superfine-besan-500-g-0-20210305.jpg
189;Staples;Atta, Flour & Sooji;Brahmins Appam / Idiyappam Podi 500 g;55,8;37;https://www.jiomart.com/images/product/150x150/491316751/brahmins-appam-idiyappam-podi-500-g-0-20201208.jpg
190;Staples;Atta, Flour & Sooji;Bhagirathi Multigrain Thalipeeth Bhajni 500 g;93;41;https://www.jiomart.com/images/product/150x150/491389987/bhagirathi-multigrain-thalipeeth-bhajni-500-g-0-20210304.jpg
191;Staples;Atta, Flour & Sooji;Bhagirathi Singhara atta 200 g;69,75;47;https://www.jiomart.com/images/product/150x150/490010468/bhagirathi-singhara-atta-200-g-0-20200921.jpg
192;Staples;Atta, Flour & Sooji;Madam Idli Rawa 500 g;30,69;39;https://www.jiomart.com/images/product/150x150/490100445/madam-idli-rawa-500-g-0-20200918.jpg
193;Staples;Atta, Flour & Sooji;Madam Jowar Millet Flour 500 g;33,48;38;https://www.jiomart.com/images/product/150x150/490100455/madam-jowar-millet-flour-500-g-0-20200923.jpg
194;Staples;Atta, Flour & Sooji;Gajanann Foods Upavas Bhajani 200 g;32,5;26;https://www.jiomart.com/images/product/150x150/491551305/gajanann-foods-upavas-bhajani-200-g-0-20210322.jpg
195;Staples;Atta, Flour & Sooji;Madam Kansar Lapsi Rawa 500 g;34,41;47;https://www.jiomart.com/images/product/150x150/490100448/madam-kansar-lapsi-rawa-500-g-0-20210302.jpg
196;Staples;Atta, Flour & Sooji;Brahmins Chemba Putttu Podi / Rice Flour 1 kg;125,55;36;https://www.jiomart.com/images/product/150x150/490329833/brahmins-chemba-putttu-podi-rice-flour-1-kg-0-20201222.jpg
197;Staples;Atta, Flour & Sooji;Gaay Rice Flour 500 g;23,25;44;https://www.jiomart.com/images/product/150x150/490626662/gaay-chhap-rice-flour-500-g-0-20200921.jpg
198;Staples;Atta, Flour & Sooji;Brahmins Rice Powder / Rice Flour 500 g;54,87;33;https://www.jiomart.com/images/product/150x150/490329840/brahmins-rice-powder-rice-flour-500-g-0-20210302.jpg
199;Staples;Atta, Flour & Sooji;Bhagirathi Thali Peeth Bhajni 200 g;37,2;44;https://www.jiomart.com/images/product/150x150/490010471/bhagirathi-thali-peeth-bhajni-200-g-0-20201117.jpg
200;Staples;Atta, Flour & Sooji;Bhagirathi Jowar Millet Flour 500 g;46,5;49;https://www.jiomart.com/images/product/150x150/490010454/bhagirathi-jowar-millet-flour-500-g-0-20210226.jpg
201;Staples;Atta, Flour & Sooji;Madam Nachni Millet Flour 500 g;35,34;37;https://www.jiomart.com/images/product/150x150/490100453/madam-nachni-millet-flour-500-g-0-20200921.jpg
202;Staples;Atta, Flour & Sooji;Satyam Rawa 1 kg;61,38;30;https://www.jiomart.com/images/product/150x150/590067300/satyam-rawa-1-kg-0-20201028.jpg
203;Staples;Atta, Flour & Sooji;Brahmins Chemba Puttu Podi / Rice Flour 500 g;66,03;48;https://www.jiomart.com/images/product/150x150/490329834/brahmins-chemba-puttu-podi-rice-flour-500-g-0-20201207.jpg
204;Staples;Atta, Flour & Sooji;Bhagirathi Modak Peeth 500 g;35;27;https://www.jiomart.com/images/product/150x150/490010459/bhagirathi-modak-peeth-500-g-0-20210301.jpg
205;Staples;Atta, Flour & Sooji;Bhagirathi Ragi Millet Flour / Nachani Peeth 500 g;46,5;26;https://www.jiomart.com/images/product/150x150/490010462/bhagirathi-ragi-millet-flour-nachani-peeth-500-g-0-20210301.jpg
206;Staples;Atta, Flour & Sooji;Madam Bajra Millet Flour 500 g;29,76;40;https://www.jiomart.com/images/product/150x150/490100454/madam-bajra-millet-flour-500-g-0-20210302.jpg
207;Staples;Atta, Flour & Sooji;Gajanann Foods Thalipeeth Bhajani 200 g;27,5;25;https://www.jiomart.com/images/product/150x150/491551306/gajanann-foods-thalipeeth-bhajani-200-g-0-20210322.jpg
208;Staples;Atta, Flour & Sooji;Brahmins Wheat Puttu Podi 500 g;46,5;42;https://www.jiomart.com/images/product/150x150/491316753/brahmins-wheat-puttu-podi-500-g-0-20210303.jpg
209;Staples;Atta, Flour & Sooji;Satyam Rawa 500 g;31,62;43;https://www.jiomart.com/images/product/150x150/590067301/satyam-rawa-500-g-0-20201028.jpg
210;Staples;Atta, Flour & Sooji;Bhagirathi Bajra Millet Flour 500 g;35,34;35;https://www.jiomart.com/images/product/150x150/490010452/bhagirathi-bajra-millet-flour-500-g-0-20200921.jpg
211;Staples;Atta, Flour & Sooji;Madam Makki Peeth / Atta 500 g;30,69;45;https://www.jiomart.com/images/product/150x150/490100452/madam-makki-peeth-atta-500-g-0-20201024.jpg
212;Staples;Atta, Flour & Sooji;Pro Nature Organic Whole Wheat Atta 5 kg;306,9;41;https://www.jiomart.com/images/product/150x150/490381078/pro-nature-organic-whole-wheat-atta-5-kg-0-20200901.jpg
213;Staples;Atta, Flour & Sooji;Pro Nature 100 % Organic Daliya 500 g;55,8;43;https://www.jiomart.com/images/product/150x150/490381087/pro-nature-organic-daliya-500-g-0-20200908.jpg
214;Staples;Atta, Flour & Sooji;Pro Nature Organic Besan 500 g;115,32;38;https://www.jiomart.com/images/product/150x150/490381083/pro-nature-organic-besan-500-g-0-20200901.jpg
215;Staples;Atta, Flour & Sooji;Bhagirathi Rice Atta / Flour 500 g;29,76;28;https://www.jiomart.com/images/product/150x150/490010465/bhagirathi-rice-atta-flour-500-g-0-20210301.jpg
216;Staples;Atta, Flour & Sooji;Bhagirathi Nachni Satva / Ragi Malt 200 g;37,2;29;https://www.jiomart.com/images/product/150x150/490010461/bhagirathi-nachni-satva-200-g-0-20200828.jpg
217;Staples;Atta, Flour & Sooji;Gajanann Foods Jwari Flour 500 g;27,5;43;https://www.jiomart.com/images/product/150x150/590049046/gajanann-foods-jwari-flour-500-g-0-20201014.jpg
218;Staples;Atta, Flour & Sooji;Pro Nature Organic Whole Wheat Atta 1 kg;63,24;49;https://www.jiomart.com/images/product/150x150/490381079/pro-nature-organic-whole-wheat-atta-1-kg-0-20200901.jpg
219;Staples;Atta, Flour & Sooji;Bhagirathi Bhaji Peeth / Atta 200 g;44,64;29;https://www.jiomart.com/images/product/150x150/490010453/bhagirathi-bhaji-peeth-atta-200-g-0-20201021.jpg
220;Staples;Atta, Flour & Sooji;Pro Nature Organic Maida 500 g;44,64;36;https://www.jiomart.com/images/product/150x150/491337370/pro-nature-organic-maida-500-g-0-20200805.jpg
221;Staples;Atta, Flour & Sooji;Pro Nature Organic Ragi Flour 500 g;55,8;37;https://www.jiomart.com/images/product/150x150/590032522/pro-nature-organic-ragi-flour-500-g-0-20200812.jpg
222;Staples;Atta, Flour & Sooji;Satyam Shingoda Atta 500 g;217,62;42;https://www.jiomart.com/images/product/150x150/590067304/satyam-singhara-atta-500-g-0-20201028.jpg
223;Staples;Atta, Flour & Sooji;Satyam Rajgira Flour 500 g;77,19;44;https://www.jiomart.com/images/product/150x150/590067299/satyam-rajgira-flour-500-g-0-20201028.jpg
224;Staples;Atta, Flour & Sooji;Gajanann Foods Bajri Flour 500 g;22,5;50;https://www.jiomart.com/images/product/150x150/590049045/gajanann-foods-bajri-flour-500-g-0-20201014.jpg
225;Staples;Atta, Flour & Sooji;Bhagirathi Kulith Peeth / Horse Gram Flour Ready Mix 200 g;57,66;27;https://www.jiomart.com/images/product/150x150/490010456/bhagirathi-kulith-peeth-horse-gram-flour-ready-mix-200-g-0-20201001.jpg
226;Staples;Atta, Flour & Sooji;Gajanann Foods Rice Flour 500 g;22,5;39;https://www.jiomart.com/images/product/150x150/590048963/gajanann-foods-rice-flour-500-g-0-20201030.jpg
227;Staples;Atta, Flour & Sooji;Gajanann Foods Makka Flour 500 g;25;48;https://www.jiomart.com/images/product/150x150/590049048/gajanann-foods-makka-flour-500-g-0-20210512.jpg
228;Staples;Atta, Flour & Sooji;Satyam Maida 500 g;29,76;48;https://www.jiomart.com/images/product/150x150/590067296/satyam-maida-500-g-0-20201028.jpg
229;Staples;Atta, Flour & Sooji;Satyam Idli Rawa 500 g;28,83;41;https://www.jiomart.com/images/product/150x150/490012482/satyam-idli-rawa-sooji-500-g-0-20200805.jpg
230;Staples;Atta, Flour & Sooji;Satyam Rice Atta / Flour 500 g;30,69;41;https://www.jiomart.com/images/product/150x150/590067303/satyam-rice-atta-flour-500-g-0-20201028.jpg
231;Staples;Atta, Flour & Sooji;Satyam Jawari Flour 500 g;40,92;36;https://www.jiomart.com/images/product/150x150/590067293/satyam-jawari-flour-500-g-0-20201028.jpg
232;Staples;Atta, Flour & Sooji;Gajanann Foods Amboli Flour 200 g;25;34;https://www.jiomart.com/images/product/150x150/590032499/gajanann-foods-amboli-flour-200-g-0-20210322.jpg
233;Staples;Atta, Flour & Sooji;Gajanann Foods Kokani Vade Flour 200 g;30;43;https://www.jiomart.com/images/product/150x150/590032500/gajanann-foods-kokani-vade-flour-200-g-0-20210322.jpg
234;Staples;Atta, Flour & Sooji;Satyam Bajra Millet Flour 500 g;34,41;45;https://www.jiomart.com/images/product/150x150/590041142/satyam-bajra-millet-flour-500-g-0-20201001.jpg
235;Staples;Atta, Flour & Sooji;24 Mantra Organic Premium Whole Wheat Atta 5 kg;269,7;47;https://www.jiomart.com/images/product/150x150/490922078/24-mantra-organic-premium-whole-wheat-atta-5-kg-0-20210308.jpg
236;Staples;Atta, Flour & Sooji;24 Mantra Organic Ragi Flour 500 g;65,1;30;https://www.jiomart.com/images/product/150x150/490922074/24-mantra-organic-ragi-millet-flour-500-g-0-20200901.jpg
237;Staples;Atta, Flour & Sooji;Organic Tattva Wheat Atta 5 kg;225;48;https://www.jiomart.com/images/product/150x150/491228381/organic-tattva-wheat-atta-5-kg-0-20210203.jpg
238;Staples;Atta, Flour & Sooji;Organic Tattva Wheat Daliya 500 g;41,25;40;https://www.jiomart.com/images/product/150x150/491228376/organic-tattva-wheat-daliya-500-g-0-20210127.jpg
239;Staples;Atta, Flour & Sooji;Deccan Organic Barley Atta 500 g;61,6;48;https://www.jiomart.com/images/product/150x150/590317986/deccan-organic-barley-atta-500-g-0-20210604.jpg
240;Staples;Atta, Flour & Sooji;Deccan Organic Maize Flour 500 g;60,72;47;https://www.jiomart.com/images/product/150x150/590316694/deccan-organic-maize-flour-500-g-0-20210513.jpg
241;Staples;Atta, Flour & Sooji;Deccan Organic Bajra Atta 500 g;52,8;50;https://www.jiomart.com/images/product/150x150/590316693/deccan-organic-bajra-atta-500-g-0-20210513.jpg
242;Staples;Atta, Flour & Sooji;Deccan Organic Jowar Daliya 500 g;60,72;42;https://www.jiomart.com/images/product/150x150/590316692/deccan-organic-jowar-daliya-500-g-0-20210513.jpg
243;Staples;Atta, Flour & Sooji;Deccan Organic Bajra Daliya 500 g;61,6;43;https://www.jiomart.com/images/product/150x150/590316691/deccan-organic-bajra-daliya-500-g-0-20210513.jpg
244;Staples;Atta, Flour & Sooji;Deccan Organic Maze Daliya 500 g;57,2;28;https://www.jiomart.com/images/product/150x150/590316690/deccan-organic-maze-daliya-500-g-0-20210513.jpg
245;Staples;Atta, Flour & Sooji;Deccan Organic Barley Daliya 500 g;66;41;https://www.jiomart.com/images/product/150x150/590316689/deccan-organic-barley-daliya-500-g-0-20210513.jpg
246;Staples;Atta, Flour & Sooji;Nutrapoorna Multigrain Wheat Atta 5 kg;289;37;https://www.jiomart.com/images/product/150x150/590149012/nutrapoorna-multigrain-wheat-atta-5-kg-0-20210312.jpg
247;Staples;Atta, Flour & Sooji;Praakritik Organic Singhara Atta 500 g;223,2;40;https://www.jiomart.com/images/product/150x150/590148255/praakritik-organic-singhara-atta-500-g-0-20210312.jpg
